?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
1.189115,1.628596,3.540290

1.139801,1.723144,3.408474

1.090138,1.820458,3.267484

1.040250,1.919566,3.120488

0.990261,2.019478,2.970785

0.940296,2.119195,2.821739

0.890481,2.217721,2.676696

0.840939,2.314072,2.538914

0.791795,2.407285,2.411487

0.743171,2.496428,2.297276

0.695189,2.580611,2.198847

0.647970,2.658993,2.118411

0.601630,2.730790,2.057773

0.556285,2.795286,2.018295

0.512050,2.851835,2.000864

0.469034,2.899873,2.005872

0.427346,2.938920,2.033206

0.387089,2.968586,2.082251

0.348364,2.988573,2.151908

0.311267,2.998684,2.240611

0.275892,2.998815,2.346368

0.242327,2.988967,2.466804

0.210656,2.969237,2.599215

0.180958,2.939824,2.740626

0.153307,2.901019,2.887862

0.127772,2.853212,3.037617

0.104417,2.796880,3.186527

0.083301,2.732586,3.331248

0.064476,2.660972,3.468530

0.047989,2.582754,3.595290

0.033882,2.498713,3.708680

0.022190,2.409689,3.806156

[17:53:25:382]:RX -> ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
[17:53:25:411]:RX -> 0.616698,2.708054,2.075353

[17:53:25:431]:RX -> 0.571015,2.775014,2.028826

[17:53:25:451]:RX -> 0.526404,2.834232,2.004109

[17:53:25:481]:RX -> 0.482977,2.885114,2.001758

[17:53:25:501]:RX -> 0.440843,2.927152,2.021826

[17:53:25:521]:RX -> 0.400106,2.959926,2.063861

[17:53:25:551]:RX -> 0.360868,2.983109,2.126919

[17:53:25:571]:RX -> 0.323228,2.996469,2.209585

[17:53:25:591]:RX -> 0.287280,2.999873,2.310002

[17:53:25:621]:RX -> 0.253112,2.993286,2.425915

[17:53:25:641]:RX -> 0.220812,2.976775,2.554721

[17:53:25:661]:RX -> 0.190460,2.950504,2.693527

[17:53:25:691]:RX -> 0.162130,2.914736,2.839215

[17:53:25:711]:RX -> 0.135895,2.869829,2.988515

[17:53:25:731]:RX -> 0.111820,2.816230,3.138072

[17:53:25:761]:RX -> 0.089965,2.754476,3.284528

[17:53:25:781]:RX -> 0.070384,2.685183,3.424595

[17:53:25:801]:RX -> 0.053127,2.609044,3.555126

[17:53:25:831]:RX -> 0.038237,2.526820,3.673190

[17:53:25:851]:RX -> 0.025750,2.439332,3.776136

[17:53:25:871]:RX -> 0.015699,2.347454,3.861651

[17:53:25:901]:RX -> 0.008108,2.252105,3.927816

[17:53:25:921]:RX -> 0.002996,2.154237,3.973144

[17:53:25:941]:RX -> 0.000376,2.054827,3.996617

[17:53:25:961]:RX -> 0.000255,1.954870,3.997708

[17:53:25:991]:RX -> 0.002632,1.855364,3.976393

[17:53:26:011]:RX -> 0.007503,1.757303,3.933150

[17:53:26:031]:RX -> 0.014854,1.661667,3.868951

[17:53:26:061]:RX -> 0.024667,1.569411,3.785237

[17:53:26:081]:RX -> 0.036918,1.481458,3.683888

[17:53:26:101]:RX -> 0.051577,1.398685,3.567181

[17:53:26:131]:RX -> 0.068606,1.321921,3.437735

[17:53:26:151]:RX -> 0.087963,1.251932,3.298460

[17:53:26:171]:RX -> 0.109600,1.189418,3.152481

[17:53:26:201]:RX -> 0.133462,1.135003,3.003078

[17:53:26:221]:RX -> 0.159490,1.089230,2.853606

[17:53:26:241]:RX -> 0.187619,1.052557,2.707422

[17:53:26:271]:RX -> 0.217778,1.025351,2.567808

[17:53:26:291]:RX -> 0.249893,1.007884,2.437901

[17:53:26:311]:RX -> 0.283883,1.000329,2.320617

[17:53:26:341]:RX -> 0.319662,1.002763,2.218590

[17:53:26:361]:RX -> 0.357142,1.015160,2.134113

[17:53:26:381]:RX -> 0.396229,1.037398,2.069081

[17:53:26:411]:RX -> 0.436824,1.069254,2.024955

[17:53:26:431]:RX -> 0.478828,1.110410,2.002727

[17:53:26:451]:RX -> 0.522134,1.160454,2.002896

[17:53:26:481]:RX -> 0.566635,1.218886,2.025458

[17:53:26:501]:RX -> 0.612218,1.285124,2.069905

[17:53:26:521]:RX -> 0.658771,1.358504,2.135241

[17:53:26:551]:RX -> 0.706177,1.438293,2.219997

[17:53:26:571]:RX -> 0.754318,1.523695,2.322270

[17:53:26:591]:RX -> 0.803072,1.613856,2.439764

[17:53:26:621]:RX -> 0.852318,1.707876,2.569839

[17:53:26:641]:RX -> 0.901934,1.804814,2.709575

[17:53:26:661]:RX -> 0.951795,1.903702,2.855833

[17:53:26:691]:RX -> 1.001776,2.003553,3.005329

[17:53:26:711]:RX -> 1.051753,2.103368,3.154705

[17:53:26:731]:RX -> 1.101601,2.202150,3.300607

[17:53:26:761]:RX -> 1.151194,2.298912,3.439758

[17:53:26:781]:RX -> 1.200410,2.392688,3.569033

[17:53:26:801]:RX -> 1.249125,2.482540,3.685528

[17:53:26:831]:RX -> 1.297217,2.567571,3.786628

[17:53:26:851]:RX -> 1.344566,2.646931,3.870062

[17:53:26:871]:RX -> 1.391054,2.719827,3.933957

[17:53:26:901]:RX -> 1.436564,2.785530,3.976877

[17:53:26:921]:RX -> 1.480984,2.843385,3.997858

[17:53:26:941]:RX -> 1.524201,2.892813,3.996429

[17:53:26:971]:RX -> 1.566108,2.933321,3.972623

[17:53:26:991]:RX -> 1.606600,2.964502,3.926974

[17:53:27:011]:RX -> 1.645575,2.986047,3.860507

[17:53:27:041]:RX -> 1.682937,2.997740,3.774715

[17:53:27:061]:RX -> 1.718593,2.999464,3.671524

[17:53:27:081]:RX -> 1.752452,2.991201,3.553253

[17:53:27:111]:RX -> 1.784430,2.973034,3.422556

[17:53:27:131]:RX -> 1.814447,2.945146,3.282370

[17:53:27:151]:RX -> 1.842429,2.907813,3.135842

[17:53:27:181]:RX -> 1.868306,2.861410,2.986264

[17:53:27:201]:RX -> 1.892012,2.806401,2.836994

[17:53:27:221]:RX -> 1.913488,2.743333,2.691385

[17:53:27:251]:RX -> 1.932681,2.672839,2.552707

[17:53:27:271]:RX -> 1.949543,2.595622,2.424074

[17:53:27:291]:RX -> 1.964032,2.512454,2.308375

[17:53:27:321]:RX -> 1.976111,2.424165,2.208209

[17:53:27:341]:RX -> 1.985750,2.331639,2.125824

[17:53:27:361]:RX -> 1.992925,2.235798,2.063072

[17:53:27:391]:RX -> 1.997619,2.137602,2.021360

[17:53:27:411]:RX -> 1.999819,2.038031,2.001627

[17:53:27:431]:RX -> 1.999520,1.938080,2.004316

[17:53:27:461]:RX -> 1.996723,1.838747,2.029365

[17:53:27:482]:RX -> 1.991434,1.741026,2.076213

[17:53:27:501]:RX -> 1.983668,1.645892,2.143807

[17:53:27:531]:RX -> 1.973443,1.554297,2.230629

[17:53:27:551]:RX -> 1.960784,1.467154,2.334729

[17:53:27:571]:RX -> 1.945724,1.385336,2.453770

[17:53:27:601]:RX -> 1.928301,1.309659,2.585079

[17:53:27:621]:RX -> 1.908557,1.240880,2.725705

[17:53:27:641]:RX -> 1.886542,1.179686,2.872492

[17:53:27:671]:RX -> 1.862311,1.126688,3.022142

[17:53:27:691]:RX -> 1.835925,1.082416,3.171295

[17:53:27:711]:RX -> 1.807450,1.047312,3.316601

[17:53:27:741]:RX -> 1.776956,1.021727,3.454796

[17:53:27:761]:RX -> 1.744521,1.005917,3.582778

[17:53:27:781]:RX -> 1.710224,1.000039,3.697673

[17:53:27:811]:RX -> 1.674152,1.004153,3.796898

[17:53:27:831]:RX -> 1.636396,1.018216,3.878228

[17:53:27:851]:RX -> 1.597048,1.042090,3.939834

[17:53:27:881]:RX -> 1.556208,1.075534,3.980333

[17:53:27:901]:RX -> 1.513978,1.118215,3.998817

[17:53:27:921]:RX -> 1.470464,1.169707,3.994869

[17:53:27:951]:RX -> 1.425773,1.229495,3.968578

[17:53:27:971]:RX -> 1.380019,1.296982,3.920535

[17:53:27:991]:RX -> 1.333314,1.371493,3.851820

[17:53:28:021]:RX -> 1.285776,1.452283,3.763974

[17:53:28:041]:RX -> 1.237524,1.538547,3.658970

[17:53:28:061]:RX -> 1.188679,1.629421,3.539168

[17:53:28:091]:RX -> 1.139361,1.723997,3.407257

[17:53:28:111]:RX -> 1.089696,1.821332,3.266200

[17:53:28:131]:RX -> 1.039806,1.920451,3.119165

[17:53:28:161]:RX -> 0.989817,2.020366,2.969454

[17:53:28:181]:RX -> 0.939853,2.120077,2.820428

[17:53:28:201]:RX -> 0.890039,2.218588,2.675436

[17:53:28:231]:RX -> 0.840500,2.314915,2.537732

[17:53:28:251]:RX -> 0.791360,2.408096,2.410410

[17:53:28:271]:RX -> 0.742742,2.497199,2.296329

[17:53:28:301]:RX -> 0.694766,2.581334,2.198051

[17:53:28:321]:RX -> 0.647554,2.659661,2.117783

[17:53:28:341]:RX -> 0.601222,2.731396,2.057327

[17:53:28:371]:RX -> 0.555887,2.795824,2.018042

[17:53:28:391]:RX -> 0.511662,2.852300,2.000810

[17:53:28:411]:RX -> 0.468658,2.900260,2.006017

[17:53:28:441]:RX -> 0.426982,2.939226,2.033547

[17:53:28:461]:RX -> 0.386738,2.968806,2.082781

[17:53:28:481]:RX -> 0.348027,2.988707,2.152615

[17:53:28:511]:RX -> 0.310945,2.998729,2.241478

[17:53:28:531]:RX -> 0.275586,2.998772,2.347377

[17:53:28:551]:RX -> 0.242038,2.988835,2.467932

[17:53:28:581]:RX -> 0.210384,2.969018,2.600436

[17:53:28:601]:RX -> 0.180703,2.939520,2.741913

[17:53:28:621]:RX -> 0.153070,2.900634,2.889186

[17:53:28:651]:RX -> 0.127555,2.852749,3.038948

[17:53:28:671]:RX -> 0.104220,2.796343,3.187836

[17:53:28:691]:RX -> 0.083124,2.731981,3.332505

[17:53:28:721]:RX -> 0.064319,2.660305,3.469707

[17:53:28:741]:RX -> 0.047854,2.582032,3.596360

[17:53:28:761]:RX -> 0.033768,2.497943,3.709620

[17:53:28:791]:RX -> 0.022097,2.408879,3.806943

[17:53:28:811]:RX -> 0.012871,2.315729,3.886145

[17:53:28:831]:RX -> 0.006111,2.219425,3.945445

[17:53:28:861]:RX -> 0.001836,2.120929,3.983513

[17:53:28:881]:RX -> 0.000056,2.021224,3.999493

[17:53:28:901]:RX -> 0.000776,1.921307,3.993027

[17:53:28:931]:RX -> 0.003992,1.822176,3.964260

[17:53:28:951]:RX -> 0.009699,1.724822,3.913837

[17:53:28:971]:RX -> 0.017880,1.630218,3.842891

[17:53:29:001]:RX -> 0.028517,1.539308,3.753016

[17:53:29:021]:RX -> 0.041581,1.453001,3.646230

[17:53:29:041]:RX -> 0.057041,1.372160,3.524931

[17:53:29:071]:RX -> 0.074858,1.297592,3.391843

[17:53:29:091]:RX -> 0.094988,1.230042,3.249956

[17:53:29:111]:RX -> 0.117379,1.170186,3.102454

[17:53:29:141]:RX -> 0.141976,1.118620,2.952652

[17:53:29:161]:RX -> 0.168719,1.075861,2.803913

[17:53:29:181]:RX -> 0.197539,1.042336,2.659578

[17:53:29:211]:RX -> 0.228364,1.018380,2.522888

[17:53:29:231]:RX -> 0.261118,1.004231,2.396913

[17:53:29:251]:RX -> 0.295720,1.000032,2.284482

[17:53:29:271]:RX -> 0.332081,1.005824,2.188120

[17:53:29:301]:RX -> 0.370112,1.021550,2.109991

[17:53:29:321]:RX -> 0.409717,1.047052,2.051849

[17:53:29:341]:RX -> 0.450798,1.082075,2.015001

[17:53:29:371]:RX -> 0.493251,1.126270,2.000274

[17:53:29:391]:RX -> 0.536972,1.179196,2.007999

[17:53:29:411]:RX -> 0.581849,1.240322,2.038002

[17:53:29:441]:RX -> 0.627771,1.309039,2.089609

[17:53:29:461]:RX -> 0.674624,1.384659,2.161662

[17:53:29:481]:RX -> 0.722291,1.466428,2.252542

[17:53:29:511]:RX -> 0.770651,1.553529,2.360208

[17:53:29:531]:RX -> 0.819584,1.645090,2.482243

[17:53:29:551]:RX -> 0.868969,1.740197,2.615905

[17:53:29:581]:RX -> 0.918681,1.837900,2.758194

[17:53:29:601]:RX -> 0.968596,1.937223,2.905912

[17:53:29:631]:RX -> 1.018590,2.037173,3.055744

[17:53:29:651]:RX -> 1.068537,2.136752,3.204324

[17:53:29:671]:RX -> 1.118313,2.234964,3.348315

[17:53:29:691]:RX -> 1.167793,2.330829,3.484484

[17:53:29:721]:RX -> 1.216854,2.423388,3.609772

[17:53:29:741]:RX -> 1.265373,2.511717,3.721366

[17:53:29:761]:RX -> 1.313229,2.594933,3.816760

[17:53:29:791]:RX -> 1.360301,2.672204,3.893811

[17:53:29:811]:RX -> 1.406474,2.742759,3.950789

[17:53:29:841]:RX -> 1.451630,2.805893,3.986415

[17:53:29:861]:RX -> 1.495657,2.860974,3.999887

[17:53:29:881]:RX -> 1.538445,2.907453,3.990904

[17:53:29:901]:RX -> 1.579888,2.944865,3.959668

[17:53:29:934]:RX -> 1.619881,2.972836,3.906880

[17:53:29:951]:RX -> 1.658325,2.991087,3.833725

[17:53:29:971]:RX -> 1.695123,2.999435,3.741846

[17:53:30:001]:RX -> 1.730184,2.997797,3.633308

[17:53:30:021]:RX -> 1.763420,2.986190,3.510546

[17:53:30:041]:RX -> 1.794747,2.964729,3.376319

[17:53:30:071]:RX -> 1.824088,2.933628,3.233640

[17:53:30:091]:RX -> 1.851370,2.893199,3.085714

[17:53:30:111]:RX -> 1.876523,2.843846,2.935864

[17:53:30:141]:RX -> 1.899486,2.786061,2.787453

[17:53:30:161]:RX -> 1.920200,2.720422,2.643816

[17:53:30:191]:RX -> 1.938614,2.647585,2.508179

[17:53:30:211]:RX -> 1.954682,2.568277,2.383586

[17:53:30:231]:RX -> 1.968364,2.483292,2.272837

[17:53:30:251]:RX -> 1.979626,2.393477,2.178418

[17:53:30:281]:RX -> 1.988439,2.299731,2.102450

[17:53:30:301]:RX -> 1.994782,2.202990,2.046640

[17:53:30:321]:RX -> 1.998638,2.104221,2.012239

[17:53:30:351]:RX -> 1.999998,2.004411,2.000022

[17:53:30:371]:RX -> 1.998858,1.904556,2.010262

[17:53:30:391]:RX -> 1.995222,1.805655,2.042729

[17:53:30:421]:RX -> 1.989098,1.708696,2.096695

[17:53:30:441]:RX -> 1.980502,1.614648,2.170947

[17:53:30:461]:RX -> 1.969456,1.524450,2.263817

[17:53:30:491]:RX -> 1.955986,1.439003,2.373221

[17:53:30:511]:RX -> 1.940127,1.359162,2.496701

[17:53:30:531]:RX -> 1.921918,1.285724,2.631484

[17:53:30:561]:RX -> 1.901404,1.219422,2.774543

[17:53:30:581]:RX -> 1.878638,1.160920,2.922665

[17:53:30:611]:RX -> 1.853675,1.110802,3.072524

[17:53:30:631]:RX -> 1.826579,1.069568,3.220754

[17:53:30:651]:RX -> 1.797416,1.037631,3.364027

[17:53:30:671]:RX -> 1.766261,1.015310,3.499124

[17:53:30:701]:RX -> 1.733190,1.002827,3.623012

[17:53:30:721]:RX -> 1.698287,1.000307,3.732909

[17:53:30:741]:RX -> 1.661638,1.007777,3.826346

[17:53:30:771]:RX -> 1.623336,1.025160,3.901225

[17:53:30:791]:RX -> 1.583476,1.052283,3.955864

[17:53:30:821]:RX -> 1.542157,1.088876,3.989037

[17:53:30:841]:RX -> 1.499483,1.134572,3.999998

[17:53:30:861]:RX -> 1.455560,1.188916,3.988502

[17:53:30:891]:RX -> 1.410499,1.251363,3.954806

[17:53:30:911]:RX -> 1.364412,1.321291,3.899666

[17:53:30:931]:RX -> 1.317414,1.398000,3.824323

[17:53:30:961]:RX -> 1.269623,1.480724,3.730467

[17:53:30:981]:RX -> 1.221158,1.568637,3.620206

[17:53:31:001]:RX -> 1.172140,1.660859,3.496016

[17:53:31:031]:RX -> 1.122692,1.756470,3.360688

[17:53:31:051]:RX -> 1.072937,1.854515,3.217258

[17:53:31:071]:RX -> 1.023000,1.954013,3.068950

[17:53:31:101]:RX -> 0.973005,2.053970,2.919093

[17:53:31:121]:RX -> 0.923078,2.153389,2.771054

[17:53:31:141]:RX -> 0.873343,2.251274,2.628156

[17:53:31:161]:RX -> 0.823924,2.346649,2.493608

[17:53:31:191]:RX -> 0.774946,2.438561,2.370434

[17:53:31:211]:RX -> 0.726530,2.526090,2.261397

[17:53:31:231]:RX -> 0.678798,2.608363,2.168949

[17:53:31:261]:RX -> 0.631869,2.684558,2.095164

[17:53:31:281]:RX -> 0.585859,2.753912,2.041699

[17:53:31:301]:RX -> 0.540885,2.815734,2.009756

[17:53:31:331]:RX -> 0.497059,2.869405,2.000052

[17:53:31:351]:RX -> 0.454489,2.914389,2.012804

[17:53:31:371]:RX -> 0.413283,2.950237,2.047727

[17:53:31:401]:RX -> 0.373544,2.976591,2.104036

[17:53:31:422]:RX -> 0.335370,2.993187,2.180466

[17:53:31:441]:RX -> 0.298858,2.999859,2.275301

[17:53:31:471]:RX -> 0.264098,2.996541,2.386411

[17:53:31:491]:RX -> 0.231177,2.983266,2.511301

D0 D0 D4 D0 D4 D8 D0 D0 D0 D0 D0 D0 DC D0 C5 D4 D0 DD D0 D0 D4 DC D0 DD D0 D0 D5 D0 DC CD D0 D4 D0 D0 D4 D0 D8 D4 D0 D0 D4 D5 D0 DC D8 D0 D0 D0 D4 D4 D4 D0 D0 D0 D4 D0 C5 D4 D0 C5 D4 D4 D5 D0 D0 DD D4 D0 D8 D0 D8 D4 D0 D4 D4 D0 D4 D0 D4 D4 D4 D0 D4 D0 D4 D0 D4 D4 D8 D0 D0 D0 D0 D4 D0 D0 D4 D4 D4 D8 D8 D4 DC D4 D0 D8 D8 D0 D4 D4 DC D4 D4 D0 D0 D0 D0 D0 D0 DC D4 DC D0 D4 D4 D4 D0 DC DC D0 D0 D4 D0 D8 D4 D0 D0 D4 D0 D8 C5 D8 D4 DD D0 D4 DC D4 D4 C5 D0 D0 D0 D0 D0 DD D8 D4 D5 D0 D8 C5 D4 D0 C5 D0 D4 CD D4 D0 DC D4 D0 D0 DC D0 CD D8 D0 C5 D4 D0 CD D0 D0 C5 D0 D0 C5 D8 D0 D0 D4 D0 DD D0 D4 C5 D0 D0 D0 D4 D8 D0 D4 D4 D4 D0 D0 D8 D0 D0 D0 D4 D4 D0 DC D4 D0 D8 D4 D0 D4 D8 D4 D0 D0 D0 D8 D0 D8 DC D0 D0 D4 D4 D0 D4 D4 D0 D4 DC D0 D0 D0 D8 D8 D0 D4 D0 D4 D8 D0 D4 D8 DC D8 DC D0 D4 D4 D0 D8 C5 DC D4 CD D4 D0 D5 D0 D0 C5 D0 00 31 2E 34 32 35 33 37 31 2C 31 2E 32 33 30 30 36 32 2C 33 2E 39 36 38 32 34 36 0A
31 2E 33 37 39 36 30 38 2C 31 2E 32 39 37 36 31 34 2C 33 2E 39 32 30 30 31 34 0A
31 2E 33 33 32 38 39 35 2C 31 2E 33 37 32 31 38 34 2C 33 2E 38 35 31 31 32 31 0A
31 2E 32 38 35 33 35 31 2C 31 2E 34 35 33 30 32 37 2C 33 2E 37 36 33 31 31 33 0A
31 2E 32 33 37 30 39 33 2C 31 2E 35 33 39 33 33 35 2C 33 2E 36 35 37 39 36 38 0A
31 2E 31 38 38 32 34 32 2C 31 2E 36 33 30 32 34 36 2C 33 2E 35 33 38 30 34 36 0A
31 2E 31 33 38 39 32 31 2C 31 2E 37 32 34 38 35 31 2C 33 2E 34 30 36 30 34 30 0A
31 2E 30 38 39 32 35 33 2C 31 2E 38 32 32 32 30 36 2C 33 2E 32 36 34 39 31 36 0A
31 2E 30 33 39 33 36 32 2C 31 2E 39 32 31 33 33 37 2C 33 2E 31 31 37 38 34 32 0A
30 2E 39 38 39 33 37 32 2C 32 2E 30 32 31 32 35 34 2C 32 2E 39 36 38 31 32 32 0A
30 2E 39 33 39 34 30 39 2C 32 2E 31 32 30 39 35 39 2C 32 2E 38 31 39 31 31 38 0A
30 2E 38 38 39 35 39 38 2C 32 2E 32 31 39 34 35 35 2C 32 2E 36 37 34 31 37 36 0A
30 2E 38 34 30 30 36 32 2C 32 2E 33 31 35 37 35 38 2C 32 2E 35 33 36 35 35 31 0A
30 2E 37 39 30 39 32 36 2C 32 2E 34 30 38 39 30 36 2C 32 2E 34 30 39 33 33 35 0A
30 2E 37 34 32 33 31 33 2C 32 2E 34 39 37 39 36 39 2C 32 2E 32 39 35 33 38 33 0A
30 2E 36 39 34 33 34 34 2C 32 2E 35 38 32 30 35 37 2C 32 2E 31 39 37 32 35 36 0A
30 2E 36 34 37 31 33 38 2C 32 2E 36 36 30 33 32 38 2C 32 2E 31 31 37 31 35 36 0A
30 2E 36 30 30 38 31 35 2C 32 2E 37 33 32 30 30 32 2C 32 2E 30 35 36 38 38 33 0A
30 2E 35 35 35 34 38 39 2C 32 2E 37 39 36 33 36 32 2C 32 2E 30 31 37 37 39 31 0A
30 2E 35 31 31 32 37 35 2C 32 2E 38 35 32 37 36 34 2C 32 2E 30 30 30 37 35 37 0A
30 2E 34 36 38 32 38 32 2C 32 2E 39 30 30 36 34 37 2C 32 2E 30 30 36 31 36 34 0A
30 2E 34 32 36 36 31 38 2C 32 2E 39 33 39 35 33 30 2C 32 2E 30 33 33 38 39 30 0A
30 2E 33 38 36 33 38 37 2C 32 2E 39 36 39 30 32 36 2C 32 2E 30 38 33 33 31 33 0A
30 2E 33 34 37 36 39 30 2C 32 2E 39 38 38 38 34 30 2C 32 2E 31 35 33 33 32 33 0A
30 2E 33 31 30 36 32 34 2C 32 2E 39 39 38 37 37 33 2C 32 2E 32 34 32 33 34 37 0A
30 2E 32 37 35 32 38 30 2C 32 2E 39 39 38 37 32 37 2C 32 2E 33 34 38 33 38 37 0A
30 2E 32 34 31 37 34 38 2C 32 2E 39 38 38 37 30 32 2C 32 2E 34 36 39 30 36 30 0A
30 2E 32 31 30 31 31 31 2C 32 2E 39 36 38 37 39 39 2C 32 2E 36 30 31 36 35 37 0A
30 2E 31 38 30 34 34 39 2C 32 2E 39 33 39 32 31 35 2C 32 2E 37 34 33 32 30 30 0A
30 2E 31 35 32 38 33 34 2C 32 2E 39 30 30 32 34 37 2C 32 2E 38 39 30 35 31 31 0A
30 2E 31 32 37 33 33 38 2C 32 2E 38 35 32 32 38 34 2C 33 2E 30 34 30 32 38 30 0A
30 2E 31 30 34 30 32 32 2C 32 2E 37 39 35 38 30 36 2C 33 2E 31 38 39 31 34 34 0A
